TotalDue,SubTotal,TaxAmt,Freight,ProductID,StoreID,TerritoryID,OrderDate
757.003,672.294,64.5402,20.1688,801,1988,6,2014-03-31 00:00:00.000
68826.1277,61144.5956,5852.5959,1828.9362,801,1992,4,2014-03-31 00:00:00.000
1191.5525,1054.938,104.0872,32.5273,808,332,6,2014-03-31 00:00:00.000
60965.9531,54076.886,5248.813,1640.2541,808,370,4,2014-03-31 00:00:00.000
38762.014,34349.2656,3362.094,1050.6544,808,372,4,2014-03-31 00:00:00.000
1753.977,1435.5564,242.6062,75.8144,808,546,3,2014-03-31 00:00:00.000
35601.6312,31600.5181,3048.4671,952.646,808,664,2,2014-03-01 00:00:00.000
30.1848,26.724,2.6368,0.824,808,670,4,2014-03-01 00:00:00.000
47216.7035,41944.4472,4016.9572,1255.2991,808,692,2,2014-03-01 00:00:00.000
93966.6591,83147.6449,8243.0584,2575.9558,808,808,7,2014-03-31 00:00:00.000
39835.3914,35272.6228,3476.3951,1086.3735,808,834,8,2014-03-31 00:00:00.000
45386.5379,40086.9291,4037.7972,1261.8116,808,848,4,2014-03-31 00:00:00.000
50586.5516,44879.682,4348.0911,1358.7785,808,852,6,2014-03-01 00:00:00.000
60603.5735,53770.9719,5205.7917,1626.8099,808,874,4,2014-03-01 00:00:00.000
47023.0049,41672.7142,4076.412,1273.8787,808,962,7,2014-03-31 00:00:00.000
40252.198,35676.7764,3486.0355,1089.3861,808,976,4,2014-03-31 00:00:00.000
105415.7003,92941.2222,9504.3643,2970.1138,808,1032,1,2014-03-31 00:00:00.000
6561.3368,5723.3976,638.4299,199.5093,808,1056,6,2014-03-31 00:00:00.000
48193.9576,42715.1988,4174.2924,1304.4664,808,1220,10,2014-03-31 00:00:00.000
34987.5986,31044.9012,3003.9599,938.7375,808,1252,6,2014-03-31 00:00:00.000
793.1733,702.234,69.2871,21.6522,808,1256,4,2014-03-01 00:00:00.000
40302.7255,35809.8538,3423.1403,1069.7314,808,1302,10,2014-03-01 00:00:00.000
36285.2767,32184.0288,3124.7603,976.4876,808,1332,3,2014-03-31 00:00:00.000
37874.2226,33579.4416,3272.2141,1022.5669,808,1362,5,2014-03-31 00:00:00.000
34947.9956,30980.0885,3023.1673,944.7398,808,1422,2,2014-03-31 00:00:00.000
55992.0957,49522.7787,4929.0034,1540.3136,808,1424,1,2014-03-31 00:00:00.000
70791.239,62810.4352,6080.6124,1900.1914,808,1430,6,2014-03-01 00:00:00.000
93410.8386,82935.6792,7981.0738,2494.0856,808,1840,6,2014-03-01 00:00:00.000
27146.0038,23892.7656,2478.6577,774.5805,808,1858,3,2014-03-31 00:00:00.000
30.1848,26.724,2.6368,0.824,808,1864,6,2014-03-31 00:00:00.000
27045.2575,24002.4668,2318.3167,724.474,808,1882,6,2014-03-01 00:00:00.000
33235.1423,29524.0501,2827.4988,883.5934,808,1898,5,2014-03-01 00:00:00.000
1087.9525,963.216,95.0373,29.6992,808,1924,5,2014-03-31 00:00:00.000
1213.3811,1074.264,105.994,33.1231,808,1948,2,2014-03-01 00:00:00.000
37870.631,33518.7528,3315.7167,1036.1615,808,1958,7,2014-03-31 00:00:00.000
77853.7189,68925.4289,6802.5067,2125.7833,808,1970,1,2014-03-31 00:00:00.000
641.7458,569.172,55.2943,17.2795,808,1986,7,2014-03-01 00:00:00.000
103227.0017,91335.4896,9060.1997,2831.3124,809,318,1,2014-03-01 00:00:00.000
30759.4471,27308.2224,2629.5045,821.7202,809,326,5,2014-03-01 00:00:00.000
60965.9531,54076.886,5248.813,1640.2541,809,370,4,2014-03-31 00:00:00.000
38762.014,34349.2656,3362.094,1050.6544,809,372,4,2014-03-31 00:00:00.000
35601.6312,31600.5181,3048.4671,952.646,809,664,2,2014-03-01 00:00:00.000
47216.7035,41944.4472,4016.9572,1255.2991,809,692,2,2014-03-01 00:00:00.000
93966.6591,83147.6449,8243.0584,2575.9558,809,808,7,2014-03-31 00:00:00.000
39835.3914,35272.6228,3476.3951,1086.3735,809,834,8,2014-03-31 00:00:00.000
45386.5379,40086.9291,4037.7972,1261.8116,809,848,4,2014-03-31 00:00:00.000
50586.5516,44879.682,4348.0911,1358.7785,809,852,6,2014-03-01 00:00:00.000
60603.5735,53770.9719,5205.7917,1626.8099,809,874,4,2014-03-01 00:00:00.000
47023.0049,41672.7142,4076.412,1273.8787,809,962,7,2014-03-31 00:00:00.000
40252.198,35676.7764,3486.0355,1089.3861,809,976,4,2014-03-31 00:00:00.000
105415.7003,92941.2222,9504.3643,2970.1138,809,1032,1,2014-03-31 00:00:00.000
44393.2159,39450.7848,3765.6618,1176.7693,809,1046,5,2014-03-01 00:00:00.000
3873.6396,3438.279,331.7033,103.6573,809,1052,2,2014-03-31 00:00:00.000
56578.0186,50095.6227,4938.9683,1543.4276,809,1202,5,2014-03-31 00:00:00.000
6928.824,6140.4181,600.6902,187.7157,809,1214,4,2014-03-31 00:00:00.000
31319.894,27830.1316,2658.8666,830.8958,809,1234,7,2014-03-01 00:00:00.000
55900.0851,49565.5983,4826.2757,1508.2111,809,1236,6,2014-03-31 00:00:00.000
92654.5975,82062.4546,8070.2041,2521.9388,809,1242,3,2014-03-31 00:00:00.000
34987.5986,31044.9012,3003.9599,938.7375,809,1252,6,2014-03-31 00:00:00.000
29134.992,25757.0601,2573.6624,804.2695,809,1290,1,2014-03-31 00:00:00.000
40302.7255,35809.8538,3423.1403,1069.7314,809,1302,10,2014-03-01 00:00:00.000
36285.2767,32184.0288,3124.7603,976.4876,809,1332,3,2014-03-31 00:00:00.000
37874.2226,33579.4416,3272.2141,1022.5669,809,1362,5,2014-03-31 00:00:00.000
34947.9956,30980.0885,3023.1673,944.7398,809,1422,2,2014-03-31 00:00:00.000
55992.0957,49522.7787,4929.0034,1540.3136,809,1424,1,2014-03-31 00:00:00.000
70791.239,62810.4352,6080.6124,1900.1914,809,1430,6,2014-03-01 00:00:00.000
93410.8386,82935.6792,7981.0738,2494.0856,809,1840,6,2014-03-01 00:00:00.000
27146.0038,23892.7656,2478.6577,774.5805,809,1858,3,2014-03-31 00:00:00.000
33235.1423,29524.0501,2827.4988,883.5934,809,1898,5,2014-03-01 00:00:00.000
37870.631,33518.7528,3315.7167,1036.1615,809,1958,7,2014-03-31 00:00:00.000
77853.7189,68925.4289,6802.5067,2125.7833,809,1970,1,2014-03-31 00:00:00.000
103227.0017,91335.4896,9060.1997,2831.3124,810,318,1,2014-03-01 00:00:00.000
30759.4471,27308.2224,2629.5045,821.7202,810,326,5,2014-03-01 00:00:00.000
60965.9531,54076.886,5248.813,1640.2541,810,370,4,2014-03-31 00:00:00.000
38762.014,34349.2656,3362.094,1050.6544,810,372,4,2014-03-31 00:00:00.000
79545.0404,70533.0247,6866.2977,2145.718,810,518,1,2014-03-01 00:00:00.000
25031.6535,22215.3196,2145.7782,670.5557,810,570,4,2014-03-01 00:00:00.000
105415.7003,92941.2222,9504.3643,2970.1138,810,1032,1,2014-03-31 00:00:00.000
44393.2159,39450.7848,3765.6618,1176.7693,810,1046,5,2014-03-01 00:00:00.000
56578.0186,50095.6227,4938.9683,1543.4276,810,1202,5,2014-03-31 00:00:00.000
6928.824,6140.4181,600.6902,187.7157,810,1214,4,2014-03-31 00:00:00.000
48193.9576,42715.1988,4174.2924,1304.4664,810,1220,10,2014-03-31 00:00:00.000
31319.894,27830.1316,2658.8666,830.8958,810,1234,7,2014-03-01 00:00:00.000
55900.0851,49565.5983,4826.2757,1508.2111,810,1236,6,2014-03-31 00:00:00.000
92654.5975,82062.4546,8070.2041,2521.9388,810,1242,3,2014-03-31 00:00:00.000
34987.5986,31044.9012,3003.9599,938.7375,810,1252,6,2014-03-31 00:00:00.000
29134.992,25757.0601,2573.6624,804.2695,810,1290,1,2014-03-31 00:00:00.000
44818.9618,39790.2022,3831.4359,1197.3237,810,1878,2,2014-03-01 00:00:00.000
27045.2575,24002.4668,2318.3167,724.474,810,1882,6,2014-03-01 00:00:00.000
33235.1423,29524.0501,2827.4988,883.5934,810,1898,5,2014-03-01 00:00:00.000
83955.492,74577.1531,7145.4011,2232.9378,813,302,4,2014-03-01 00:00:00.000
40051.3228,35536.668,3439.737,1074.9178,813,422,2,2014-03-31 00:00:00.000
31222.4265,27710.13,2676.0354,836.2611,813,474,4,2014-03-31 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,813,534,10,2014-03-01 00:00:00.000
66148.9905,58676.1206,5693.6152,1779.2547,813,592,6,2014-03-01 00:00:00.000
59505.4375,52815.312,5097.2385,1592.887,813,662,4,2014-03-01 00:00:00.000
39660.6632,35209.9636,3391.0092,1059.6904,813,768,6,2014-03-01 00:00:00.000
29340.6928,26034.912,2518.6901,787.0907,813,780,6,2014-03-31 00:00:00.000
41505.9586,36885.8796,3520.0602,1100.0188,813,792,5,2014-03-01 00:00:00.000
6822.2893,6042.18,594.369,185.7403,813,846,2,2014-03-31 00:00:00.000
8523.6241,7564.164,731.0172,228.4429,813,958,4,2014-03-31 00:00:00.000
34885.0758,31001.682,2958.7762,924.6176,813,1030,5,2014-03-31 00:00:00.000
484.6233,429.06,42.3339,13.2294,813,1044,6,2014-03-01 00:00:00.000
2036.9284,1806.552,175.5249,54.8515,813,1072,8,2014-03-01 00:00:00.000
1144.2757,1013.232,99.8428,31.2009,813,1088,8,2014-03-31 00:00:00.000
2047.8589,1815.15,177.302,55.4069,813,1090,5,2014-03-31 00:00:00.000
26890.6676,23913.45,2268.3563,708.8613,813,1200,6,2014-03-31 00:00:00.000
23337.025,20699.376,2009.6373,628.0117,813,1350,5,2014-03-31 00:00:00.000
64658.003,57193.1057,5687.5408,1777.3565,813,1418,6,2014-03-01 00:00:00.000
9042.1251,8020.758,778.1845,243.1826,813,1838,4,2014-03-31 00:00:00.000
1050.7535,930.282,91.7878,28.6837,813,1900,3,2014-03-31 00:00:00.000
81.507,72.162,7.12,2.225,813,1936,2,2014-03-31 00:00:00.000
37745.0832,33513.366,3224.1655,1007.5517,813,1944,4,2014-03-31 00:00:00.000
39568.4597,35131.278,3380.7099,1056.4718,813,1946,4,2014-03-31 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,813,1962,7,2014-03-31 00:00:00.000
36537.8887,32445.534,3117.9845,974.3702,813,1982,1,2014-03-31 00:00:00.000
83955.492,74577.1531,7145.4011,2232.9378,822,302,4,2014-03-01 00:00:00.000
3140.3786,2780.778,273.9814,85.6192,822,344,2,2014-03-31 00:00:00.000
40051.3228,35536.668,3439.737,1074.9178,822,422,2,2014-03-31 00:00:00.000
31222.4265,27710.13,2676.0354,836.2611,822,474,4,2014-03-31 00:00:00.000
2713.1986,2402.274,236.8949,74.0297,822,494,3,2014-03-31 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,822,534,10,2014-03-01 00:00:00.000
20340.8201,18057.942,1739.3357,543.5424,822,562,6,2014-03-31 00:00:00.000
66148.9905,58676.1206,5693.6152,1779.2547,822,592,6,2014-03-01 00:00:00.000
71861.7017,63841.3128,6110.7725,1909.6164,822,598,4,2014-03-31 00:00:00.000
20489.6678,18220.9299,1728.5622,540.1757,822,622,6,2014-03-31 00:00:00.000
59505.4375,52815.312,5097.2385,1592.887,822,662,4,2014-03-01 00:00:00.000
62443.3527,55487.5731,5299.6416,1656.138,822,762,1,2014-03-01 00:00:00.000
39660.6632,35209.9636,3391.0092,1059.6904,822,768,6,2014-03-01 00:00:00.000
29340.6928,26034.912,2518.6901,787.0907,822,780,6,2014-03-31 00:00:00.000
41505.9586,36885.8796,3520.0602,1100.0188,822,792,5,2014-03-01 00:00:00.000
28600.0992,25434.382,2411.975,753.7422,822,794,6,2014-03-31 00:00:00.000
39488.5086,35047.644,3383.5159,1057.3487,822,832,2,2014-03-31 00:00:00.000
31219.2619,27769.0151,2628.7595,821.4873,822,954,3,2014-03-01 00:00:00.000
26753.1995,23801.0431,2249.262,702.8944,822,982,7,2014-03-01 00:00:00.000
34885.0758,31001.682,2958.7762,924.6176,822,1030,5,2014-03-31 00:00:00.000
484.6233,429.06,42.3339,13.2294,822,1044,6,2014-03-01 00:00:00.000
2036.9284,1806.552,175.5249,54.8515,822,1072,8,2014-03-01 00:00:00.000
2047.8589,1815.15,177.302,55.4069,822,1090,5,2014-03-31 00:00:00.000
26890.6676,23913.45,2268.3563,708.8613,822,1200,6,2014-03-31 00:00:00.000
403.1163,356.898,35.2139,11.0044,822,1344,2,2014-03-31 00:00:00.000
38512.1894,34239.5087,3255.3758,1017.3049,822,1414,4,2014-03-01 00:00:00.000
64658.003,57193.1057,5687.5408,1777.3565,822,1418,6,2014-03-01 00:00:00.000
9042.1251,8020.758,778.1845,243.1826,822,1838,4,2014-03-31 00:00:00.000
403.1163,356.898,35.2139,11.0044,822,1862,5,2014-03-01 00:00:00.000
1050.7535,930.282,91.7878,28.6837,822,1900,3,2014-03-31 00:00:00.000
37745.0832,33513.366,3224.1655,1007.5517,822,1944,4,2014-03-31 00:00:00.000
39568.4597,35131.278,3380.7099,1056.4718,822,1946,4,2014-03-31 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,822,1962,7,2014-03-31 00:00:00.000
35062.5567,31154.4749,2977.5861,930.4957,822,1976,3,2014-03-01 00:00:00.000
36537.8887,32445.534,3117.9845,974.3702,822,1982,1,2014-03-31 00:00:00.000
83955.492,74577.1531,7145.4011,2232.9378,835,302,4,2014-03-01 00:00:00.000
3140.3786,2780.778,273.9814,85.6192,835,344,2,2014-03-31 00:00:00.000
40051.3228,35536.668,3439.737,1074.9178,835,422,2,2014-03-31 00:00:00.000
31222.4265,27710.13,2676.0354,836.2611,835,474,4,2014-03-31 00:00:00.000
2713.1986,2402.274,236.8949,74.0297,835,494,3,2014-03-31 00:00:00.000
20340.8201,18057.942,1739.3357,543.5424,835,562,6,2014-03-31 00:00:00.000
66148.9905,58676.1206,5693.6152,1779.2547,835,592,6,2014-03-01 00:00:00.000
71861.7017,63841.3128,6110.7725,1909.6164,835,598,4,2014-03-31 00:00:00.000
119641.1984,106268.238,10188.9222,3184.0382,835,600,1,2014-03-31 00:00:00.000
35965.7889,31964.604,3048.5218,952.6631,835,602,10,2014-03-31 00:00:00.000
20489.6678,18220.9299,1728.5622,540.1757,835,622,6,2014-03-31 00:00:00.000
59505.4375,52815.312,5097.2385,1592.887,835,662,4,2014-03-01 00:00:00.000
62443.3527,55487.5731,5299.6416,1656.138,835,762,1,2014-03-01 00:00:00.000
29340.6928,26034.912,2518.6901,787.0907,835,780,6,2014-03-31 00:00:00.000
41505.9586,36885.8796,3520.0602,1100.0188,835,792,5,2014-03-01 00:00:00.000
28600.0992,25434.382,2411.975,753.7422,835,794,6,2014-03-31 00:00:00.000
39488.5086,35047.644,3383.5159,1057.3487,835,832,2,2014-03-31 00:00:00.000
58591.5352,52031.909,4997.8104,1561.8158,835,932,4,2014-03-01 00:00:00.000
403.1163,356.898,35.2139,11.0044,835,942,7,2014-03-31 00:00:00.000
21347.0131,18952.116,1824.6835,570.2136,835,970,6,2014-03-31 00:00:00.000
2047.8589,1815.15,177.302,55.4069,835,1090,5,2014-03-31 00:00:00.000
26258.8173,23316.246,2241.9591,700.6122,835,1182,5,2014-03-31 00:00:00.000
33811.2277,30029.454,2881.3514,900.4223,835,1198,8,2014-03-01 00:00:00.000
26890.6676,23913.45,2268.3563,708.8613,835,1200,6,2014-03-31 00:00:00.000
36743.4875,32625.978,3137.1501,980.3594,835,1210,7,2014-03-31 00:00:00.000
76799.6613,68203.41,6549.5248,2046.7265,835,1254,4,2014-03-31 00:00:00.000
19947.7588,17765.0361,1663.0268,519.6959,835,1316,2,2014-03-31 00:00:00.000
38512.1894,34239.5087,3255.3758,1017.3049,835,1414,4,2014-03-01 00:00:00.000
64658.003,57193.1057,5687.5408,1777.3565,835,1418,6,2014-03-01 00:00:00.000
403.1163,356.898,35.2139,11.0044,835,1434,2,2014-03-31 00:00:00.000
9042.1251,8020.758,778.1845,243.1826,835,1838,4,2014-03-31 00:00:00.000
37745.0832,33513.366,3224.1655,1007.5517,835,1944,4,2014-03-31 00:00:00.000
39568.4597,35131.278,3380.7099,1056.4718,835,1946,4,2014-03-31 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,835,1962,7,2014-03-31 00:00:00.000
35062.5567,31154.4749,2977.5861,930.4957,835,1976,3,2014-03-01 00:00:00.000
68826.1277,61144.5956,5852.5959,1828.9362,835,1992,4,2014-03-31 00:00:00.000
83955.492,74577.1531,7145.4011,2232.9378,836,302,4,2014-03-01 00:00:00.000
3140.3786,2780.778,273.9814,85.6192,836,344,2,2014-03-31 00:00:00.000
31222.4265,27710.13,2676.0354,836.2611,836,474,4,2014-03-31 00:00:00.000
2713.1986,2402.274,236.8949,74.0297,836,494,3,2014-03-31 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,836,534,10,2014-03-01 00:00:00.000
66148.9905,58676.1206,5693.6152,1779.2547,836,592,6,2014-03-01 00:00:00.000
20489.6678,18220.9299,1728.5622,540.1757,836,622,6,2014-03-31 00:00:00.000
59505.4375,52815.312,5097.2385,1592.887,836,662,4,2014-03-01 00:00:00.000
62443.3527,55487.5731,5299.6416,1656.138,836,762,1,2014-03-01 00:00:00.000
39660.6632,35209.9636,3391.0092,1059.6904,836,768,6,2014-03-01 00:00:00.000
29340.6928,26034.912,2518.6901,787.0907,836,780,6,2014-03-31 00:00:00.000
41505.9586,36885.8796,3520.0602,1100.0188,836,792,5,2014-03-01 00:00:00.000
28600.0992,25434.382,2411.975,753.7422,836,794,6,2014-03-31 00:00:00.000
2160.866,1917.66,185.2998,57.9062,836,822,1,2014-03-31 00:00:00.000
39488.5086,35047.644,3383.5159,1057.3487,836,832,2,2014-03-31 00:00:00.000
21347.0131,18952.116,1824.6835,570.2136,836,970,6,2014-03-31 00:00:00.000
34885.0758,31001.682,2958.7762,924.6176,836,1030,5,2014-03-31 00:00:00.000
2036.9284,1806.552,175.5249,54.8515,836,1072,8,2014-03-01 00:00:00.000
1144.2757,1013.232,99.8428,31.2009,836,1088,8,2014-03-31 00:00:00.000
403.1163,356.898,35.2139,11.0044,836,1102,10,2014-03-31 00:00:00.000
26890.6676,23913.45,2268.3563,708.8613,836,1200,6,2014-03-31 00:00:00.000
23337.025,20699.376,2009.6373,628.0117,836,1350,5,2014-03-31 00:00:00.000
38512.1894,34239.5087,3255.3758,1017.3049,836,1414,4,2014-03-01 00:00:00.000
64658.003,57193.1057,5687.5408,1777.3565,836,1418,6,2014-03-01 00:00:00.000
9042.1251,8020.758,778.1845,243.1826,836,1838,4,2014-03-31 00:00:00.000
403.1163,356.898,35.2139,11.0044,836,1872,5,2014-03-31 00:00:00.000
1050.7535,930.282,91.7878,28.6837,836,1900,3,2014-03-31 00:00:00.000
37745.0832,33513.366,3224.1655,1007.5517,836,1944,4,2014-03-31 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,836,1962,7,2014-03-31 00:00:00.000
35062.5567,31154.4749,2977.5861,930.4957,836,1976,3,2014-03-01 00:00:00.000
36537.8887,32445.534,3117.9845,974.3702,836,1982,1,2014-03-31 00:00:00.000
40051.3228,35536.668,3439.737,1074.9178,838,422,2,2014-03-31 00:00:00.000
31222.4265,27710.13,2676.0354,836.2611,838,474,4,2014-03-31 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,838,534,10,2014-03-01 00:00:00.000
66148.9905,58676.1206,5693.6152,1779.2547,838,592,6,2014-03-01 00:00:00.000
59505.4375,52815.312,5097.2385,1592.887,838,662,4,2014-03-01 00:00:00.000
39660.6632,35209.9636,3391.0092,1059.6904,838,768,6,2014-03-01 00:00:00.000
29340.6928,26034.912,2518.6901,787.0907,838,780,6,2014-03-31 00:00:00.000
39488.5086,35047.644,3383.5159,1057.3487,838,832,2,2014-03-31 00:00:00.000
6822.2893,6042.18,594.369,185.7403,838,846,2,2014-03-31 00:00:00.000
8523.6241,7564.164,731.0172,228.4429,838,958,4,2014-03-31 00:00:00.000
23337.025,20699.376,2009.6373,628.0117,838,1350,5,2014-03-31 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,838,1962,7,2014-03-31 00:00:00.000
35062.5567,31154.4749,2977.5861,930.4957,838,1976,3,2014-03-01 00:00:00.000
7781.2934,7041.5716,563.5976,176.1242,854,532,8,2014-03-30 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,858,534,10,2014-03-01 00:00:00.000
64488.2624,57288.1826,5485.7751,1714.3047,858,538,8,2014-03-01 00:00:00.000
34505.3217,30635.004,2948.8135,921.5042,858,550,9,2014-03-01 00:00:00.000
49758.7821,44228.9437,4213.2102,1316.6282,858,580,6,2014-03-31 00:00:00.000
54747.0981,48642.5503,4651.084,1453.4638,858,582,8,2014-03-31 00:00:00.000
20489.6678,18220.9299,1728.5622,540.1757,858,622,6,2014-03-31 00:00:00.000
130907.0496,116153.8278,11240.5499,3512.6719,858,652,4,2014-03-01 00:00:00.000
64195.7045,57037.067,5454.20,1704.4375,858,656,1,2014-03-31 00:00:00.000
47216.7035,41944.4472,4016.9572,1255.2991,858,692,2,2014-03-01 00:00:00.000
62443.3527,55487.5731,5299.6416,1656.138,858,762,1,2014-03-01 00:00:00.000
39660.6632,35209.9636,3391.0092,1059.6904,858,768,6,2014-03-01 00:00:00.000
71870.6067,63761.3483,6178.4826,1930.7758,858,770,8,2014-03-01 00:00:00.000
41505.9586,36885.8796,3520.0602,1100.0188,858,792,5,2014-03-01 00:00:00.000
28600.0992,25434.382,2411.975,753.7422,858,794,6,2014-03-31 00:00:00.000
93966.6591,83147.6449,8243.0584,2575.9558,858,808,7,2014-03-31 00:00:00.000
39835.3914,35272.6228,3476.3951,1086.3735,858,834,8,2014-03-31 00:00:00.000
60603.5735,53770.9719,5205.7917,1626.8099,858,874,4,2014-03-01 00:00:00.000
31219.2619,27769.0151,2628.7595,821.4873,858,954,3,2014-03-01 00:00:00.000
47023.0049,41672.7142,4076.412,1273.8787,858,962,7,2014-03-31 00:00:00.000
26753.1995,23801.0431,2249.262,702.8944,858,982,7,2014-03-01 00:00:00.000
437.6905,387.918,37.9219,11.8506,858,1232,10,2014-03-31 00:00:00.000
40302.7255,35809.8538,3423.1403,1069.7314,858,1302,10,2014-03-01 00:00:00.000
19947.7588,17765.0361,1663.0268,519.6959,858,1316,2,2014-03-31 00:00:00.000
38512.1894,34239.5087,3255.3758,1017.3049,858,1414,4,2014-03-01 00:00:00.000
94544.5399,83967.9181,8058.3785,2518.2433,858,1420,8,2014-03-31 00:00:00.000
34947.9956,30980.0885,3023.1673,944.7398,858,1422,2,2014-03-31 00:00:00.000
93410.8386,82935.6792,7981.0738,2494.0856,858,1840,6,2014-03-01 00:00:00.000
33235.1423,29524.0501,2827.4988,883.5934,858,1898,5,2014-03-01 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,858,1962,7,2014-03-31 00:00:00.000
77853.7189,68925.4289,6802.5067,2125.7833,858,1970,1,2014-03-31 00:00:00.000
35062.5567,31154.4749,2977.5861,930.4957,858,1976,3,2014-03-01 00:00:00.000
83955.492,74577.1531,7145.4011,2232.9378,859,302,4,2014-03-01 00:00:00.000
103227.0017,91335.4896,9060.1997,2831.3124,859,318,1,2014-03-01 00:00:00.000
60965.9531,54076.886,5248.813,1640.2541,859,370,4,2014-03-31 00:00:00.000
38762.014,34349.2656,3362.094,1050.6544,859,372,4,2014-03-31 00:00:00.000
974.1472,868.89,80.196,25.0612,859,490,6,2014-03-31 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,859,534,10,2014-03-01 00:00:00.000
64488.2624,57288.1826,5485.7751,1714.3047,859,538,8,2014-03-01 00:00:00.000
49758.7821,44228.9437,4213.2102,1316.6282,859,580,6,2014-03-31 00:00:00.000
54747.0981,48642.5503,4651.084,1453.4638,859,582,8,2014-03-31 00:00:00.000
71861.7017,63841.3128,6110.7725,1909.6164,859,598,4,2014-03-31 00:00:00.000
20489.6678,18220.9299,1728.5622,540.1757,859,622,6,2014-03-31 00:00:00.000
130907.0496,116153.8278,11240.5499,3512.6719,859,652,4,2014-03-01 00:00:00.000
64195.7045,57037.067,5454.20,1704.4375,859,656,1,2014-03-31 00:00:00.000
404.4207,362.34,32.0615,10.0192,859,666,9,2014-03-01 00:00:00.000
47216.7035,41944.4472,4016.9572,1255.2991,859,692,2,2014-03-01 00:00:00.000
62443.3527,55487.5731,5299.6416,1656.138,859,762,1,2014-03-01 00:00:00.000
39660.6632,35209.9636,3391.0092,1059.6904,859,768,6,2014-03-01 00:00:00.000
71870.6067,63761.3483,6178.4826,1930.7758,859,770,8,2014-03-01 00:00:00.000
41505.9586,36885.8796,3520.0602,1100.0188,859,792,5,2014-03-01 00:00:00.000
28600.0992,25434.382,2411.975,753.7422,859,794,6,2014-03-31 00:00:00.000
93966.6591,83147.6449,8243.0584,2575.9558,859,808,7,2014-03-31 00:00:00.000
36073.4357,32062.032,3056.3076,955.0961,859,816,4,2014-03-31 00:00:00.000
39835.3914,35272.6228,3476.3951,1086.3735,859,834,8,2014-03-31 00:00:00.000
60603.5735,53770.9719,5205.7917,1626.8099,859,874,4,2014-03-01 00:00:00.000
32721.915,29064.39,2786.6857,870.8393,859,940,10,2014-03-01 00:00:00.000
31219.2619,27769.0151,2628.7595,821.4873,859,954,3,2014-03-01 00:00:00.000
47023.0049,41672.7142,4076.412,1273.8787,859,962,7,2014-03-31 00:00:00.000
26753.1995,23801.0431,2249.262,702.8944,859,982,7,2014-03-01 00:00:00.000
34885.0758,31001.682,2958.7762,924.6176,859,1030,5,2014-03-31 00:00:00.000
44393.2159,39450.7848,3765.6618,1176.7693,859,1046,5,2014-03-01 00:00:00.000
36529.0479,32467.1531,3094.777,967.1178,859,1086,2,2014-03-01 00:00:00.000
33811.2277,30029.454,2881.3514,900.4223,859,1198,8,2014-03-01 00:00:00.000
26890.6676,23913.45,2268.3563,708.8613,859,1200,6,2014-03-31 00:00:00.000
48193.9576,42715.1988,4174.2924,1304.4664,859,1220,10,2014-03-31 00:00:00.000
37338.2108,33171.1091,3174.9346,992.1671,859,1230,1,2014-03-31 00:00:00.000
31319.894,27830.1316,2658.8666,830.8958,859,1234,7,2014-03-01 00:00:00.000
28760.1672,25573.8716,2427.6538,758.6418,859,1238,6,2014-03-31 00:00:00.000
92654.5975,82062.4546,8070.2041,2521.9388,859,1242,3,2014-03-31 00:00:00.000
69323.6906,61593.4153,5889.7336,1840.5417,859,1266,3,2014-03-31 00:00:00.000
40302.7255,35809.8538,3423.1403,1069.7314,859,1302,10,2014-03-01 00:00:00.000
19947.7588,17765.0361,1663.0268,519.6959,859,1316,2,2014-03-31 00:00:00.000
38512.1894,34239.5087,3255.3758,1017.3049,859,1414,4,2014-03-01 00:00:00.000
94544.5399,83967.9181,8058.3785,2518.2433,859,1420,8,2014-03-31 00:00:00.000
34947.9956,30980.0885,3023.1673,944.7398,859,1422,2,2014-03-31 00:00:00.000
93410.8386,82935.6792,7981.0738,2494.0856,859,1840,6,2014-03-01 00:00:00.000
33235.1423,29524.0501,2827.4988,883.5934,859,1898,5,2014-03-01 00:00:00.000
68864.1156,61171.5876,5860.9737,1831.5543,859,1962,7,2014-03-31 00:00:00.000
77853.7189,68925.4289,6802.5067,2125.7833,859,1970,1,2014-03-31 00:00:00.000
35062.5567,31154.4749,2977.5861,930.4957,859,1976,3,2014-03-01 00:00:00.000
68826.1277,61144.5956,5852.5959,1828.9362,859,1992,4,2014-03-31 00:00:00.000
31222.4265,27710.13,2676.0354,836.2611,860,474,4,2014-03-31 00:00:00.000
41445.5381,36831.1713,3515.708,1098.6588,860,534,10,2014-03-01 00:00:00.000
1554.9229,1289.5668,202.1761,63.18,860,536,1,2014-03-31 00:00:00.000
